date,LoggerID,FullLoggerID,TempInSitu,ECond.mS.cm,Salinity_psu,drift.correction.ec
2023-02-25T06:50:00Z,323,CT_323_HighSGD_20230302,27.389999999999997,58385.656140157385,36.9943470166135,972.6561401573869
2023-02-25T06:55:00Z,323,CT_323_HighSGD_20230302,27.389999999999997,58385.81952939645,36.99446396206284,972.8195293964525
2023-02-25T07:00:00Z,323,CT_323_HighSGD_20230302,27.38,58385.98291863552,37.00251784210601,972.982918635518
2023-02-25T07:05:00Z,323,CT_323_HighSGD_20230302,27.38,58386.14630787458,37.002634813565216,973.1463078745836
2023-02-25T07:10:00Z,323,CT_323_HighSGD_20230302,27.389999999999997,58386.30969711365,36.994814798783125,973.3096971136492
2023-02-25T07:15:00Z,323,CT_323_HighSGD_20230302,27.389999999999997,58386.473086352715,36.99493174448066,973.4730863527147
2023-02-25T07:20:00Z,323,CT_323_HighSGD_20230302,27.389999999999997,58386.63647559178,36.99504869024024,973.6364755917804
2023-02-25T07:25:00Z,323,CT_323_HighSGD_20230302,27.389999999999997,58386.79986483085,36.995165636061905,973.7998648308459
2023-02-25T07:30:00Z,323,CT_323_HighSGD_20230302,27.389999999999997,58386.96325406991,36.99528258194559,973.9632540699115
2023-02-25T07:35:00Z,323,CT_323_HighSGD_20230302,27.389999999999997,58387.12664330898,36.99539952789133,974.1266433089771
2023-02-25T07:40:00Z,323,CT_323_HighSGD_20230302,27.4,58387.290032548044,36.98758218773322,974.2900325480426
2023-02-25T07:45:00Z,323,CT_323_HighSGD_20230302,27.4,58387.45342178711,36.98769910792679,974.4534217871083
2023-02-25T07:50:00Z,323,CT_323_HighSGD_20230302,27.4,58387.61681102617,36.98781602818241,974.6168110261738
2023-02-25T07:55:00Z,323,CT_323_HighSGD_20230302,27.4,58387.78020026524,36.987932948500024,974.7802002652394
2023-02-25T08:00:00Z,323,CT_323_HighSGD_20230302,27.389999999999997,58387.943589504306,36.99598425855082,974.943589504305
2023-02-25T08:05:00Z,323,CT_323_HighSGD_20230302,27.439999999999998,58388.10697874337,36.95645765493858,975.1069787433705
