"Plot Title: CT_353_VarariSled"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739353, SEN S/N: 20739353)","Temp, °C (LGR S/N: 20739353, SEN S/N: 20739353)","Specific Conductance, μS/cm (LGR S/N: 20739353)","Salinity, ppt (LGR S/N: 20739353)"
3356,03/03/23 09:50:00 PM,40680.4,29.61,55618.2,36.9032
3357,03/03/23 09:52:00 PM,40740.1,29.61,55700.0,36.9644
3358,03/03/23 09:54:00 PM,40710.2,29.61,55659.1,36.9337
3359,03/03/23 09:56:00 PM,40717.7,29.60,55679.7,36.9492
3360,03/03/23 09:58:00 PM,40740.1,29.62,55689.6,36.9566
3361,03/03/23 10:00:00 PM,40755.0,29.61,55720.4,36.9797
3362,03/03/23 10:02:00 PM,40770.0,29.61,55741.0,36.9951
3363,03/03/23 10:04:00 PM,40743.8,29.62,55694.7,36.9604
3364,03/03/23 10:06:00 PM,40728.9,29.61,55684.7,36.9529
3365,03/03/23 10:08:00 PM,40732.6,29.61,55689.7,36.9567
3366,03/03/23 10:10:00 PM,40728.9,29.61,55684.7,36.9529
3367,03/03/23 10:12:00 PM,40766.2,29.61,55735.8,36.9912
3368,03/03/23 10:14:00 PM,40799.9,29.60,55792.3,37.0335
3369,03/03/23 10:16:00 PM,40766.2,29.60,55746.1,36.9989
3370,03/03/23 10:18:00 PM,40784.9,29.60,55771.8,37.0181
3371,03/03/23 10:20:00 PM,40770.0,29.60,55751.3,37.0028
3372,03/03/23 10:22:00 PM,40799.9,29.60,55792.3,37.0335
3373,03/03/23 10:24:00 PM,40781.2,29.60,55766.7,37.0143
3374,03/03/23 10:26:00 PM,40799.9,29.60,55792.3,37.0335
3375,03/03/23 10:28:00 PM,40796.1,29.60,55787.1,37.0296
3376,03/03/23 10:30:00 PM,40781.2,29.60,55766.7,37.0143
3377,03/03/23 10:32:00 PM,40781.2,29.60,55766.7,37.0143
3378,03/03/23 10:34:00 PM,40814.9,29.58,55833.6,37.0645
3379,03/03/23 10:36:00 PM,40814.9,29.58,55833.6,37.0645
3380,03/03/23 10:38:00 PM,40814.9,29.58,55833.6,37.0645
3381,03/03/23 10:40:00 PM,40766.2,29.58,55766.9,37.0145
3382,03/03/23 10:42:00 PM,40755.0,29.58,55751.5,37.0030
3383,03/03/23 10:44:00 PM,40796.1,29.57,55818.3,37.0529
3384,03/03/23 10:46:00 PM,40799.9,29.57,55823.5,37.0568
3385,03/03/23 10:48:00 PM,40818.6,29.57,55849.1,37.0761
3386,03/03/23 10:50:00 PM,40811.1,29.57,55838.8,37.0684
3387,03/03/23 10:52:00 PM,40811.1,29.57,55838.8,37.0684
3388,03/03/23 10:54:00 PM,40829.8,29.56,55874.9,37.0953
3389,03/03/23 10:56:00 PM,40822.4,29.56,55864.7,37.0877
3390,03/03/23 10:58:00 PM,40799.9,29.55,55844.3,37.0724
3391,03/03/23 11:00:00 PM,40799.9,29.55,55844.3,37.0724
3392,03/03/23 11:02:00 PM,40814.9,29.55,55864.8,37.0878
3393,03/03/23 11:04:00 PM,40807.4,29.53,55875.3,37.0957
3394,03/03/23 11:06:00 PM,40784.9,29.53,55844.5,37.0726
3395,03/03/23 11:08:00 PM,40755.0,29.53,55803.5,37.0419
3396,03/03/23 11:10:00 PM,40755.0,29.53,55803.5,37.0419
3397,03/03/23 11:12:00 PM,40792.4,29.53,55854.8,37.0803
3398,03/03/23 11:14:00 PM,40784.9,29.52,55854.9,37.0804
3399,03/03/23 11:16:00 PM,40799.9,29.52,55875.5,37.0958
3400,03/03/23 11:18:00 PM,40714.0,29.51,55768.0,37.0153
3401,03/03/23 11:20:00 PM,40669.3,29.51,55706.7,36.9694
3402,03/03/23 11:22:00 PM,40770.0,29.51,55844.8,37.0729
3403,03/03/23 11:24:00 PM,40766.2,29.50,55850.0,37.0768
3404,03/03/23 11:26:00 PM,40807.4,29.50,55906.6,37.1191
3405,03/03/23 11:28:00 PM,40807.4,29.50,55906.6,37.1191
3406,03/03/23 11:30:00 PM,40758.8,29.48,55860.7,37.0847
3407,03/03/23 11:32:00 PM,40743.8,29.48,55840.1,37.0693
3408,03/03/23 11:34:00 PM,40758.8,29.47,55871.1,37.0925
3409,03/03/23 11:36:00 PM,40743.8,29.47,55850.5,37.0771
3410,03/03/23 11:38:00 PM,40773.7,29.47,55891.6,37.1079
3411,03/03/23 11:40:00 PM,40751.3,29.46,55871.2,37.0926
3412,03/03/23 11:42:00 PM,40702.8,29.46,55804.6,37.0427
3413,03/03/23 11:44:00 PM,40755.0,29.46,55876.3,37.0964
3414,03/03/23 11:46:00 PM,40736.3,29.45,55861.0,37.0850
3415,03/03/23 11:48:00 PM,40751.3,29.44,55892.1,37.1082
3416,03/03/23 11:50:00 PM,40740.1,29.44,55876.7,37.0967
3417,03/03/23 11:52:00 PM,40725.2,29.42,55877.0,37.0970
3418,03/03/23 11:54:00 PM,40725.2,29.42,55877.0,37.0970
3419,03/03/23 11:56:00 PM,40721.4,29.42,55871.8,37.0931
3420,03/03/23 11:58:00 PM,40784.9,29.42,55959.1,37.1585
3421,03/04/23 12:00:00 AM,40751.3,29.40,55933.8,37.1395
3422,03/04/23 12:02:00 AM,40740.1,29.41,55908.0,37.1201
3423,03/04/23 12:04:00 AM,40755.0,29.40,55938.9,37.1433
3424,03/04/23 12:06:00 AM,40751.3,29.41,55923.3,37.1317
3425,03/04/23 12:08:00 AM,40721.4,29.40,55892.7,37.1087
3426,03/04/23 12:10:00 AM,40740.1,29.40,55918.4,37.1280
3427,03/04/23 12:12:00 AM,40721.4,29.40,55892.7,37.1087
3428,03/04/23 12:14:00 AM,40725.2,29.40,55897.9,37.1126
3429,03/04/23 12:16:00 AM,40725.2,29.40,55897.9,37.1126
3430,03/04/23 12:18:00 AM,40684.1,29.40,55841.4,37.0703
3431,03/04/23 12:20:00 AM,40714.0,29.39,55892.9,37.1089
3432,03/04/23 12:22:00 AM,40740.1,29.39,55928.8,37.1358
3433,03/04/23 12:24:00 AM,40725.2,29.37,55929.2,37.1361
3434,03/04/23 12:26:00 AM,40721.4,29.37,55924.0,37.1321
3435,03/04/23 12:28:00 AM,40740.1,29.37,55949.7,37.1514
3436,03/04/23 12:30:00 AM,40725.2,29.37,55929.2,37.1361
3437,03/04/23 12:32:00 AM,40728.9,29.36,55944.7,37.1477
3438,03/04/23 12:34:00 AM,40740.1,29.37,55949.7,37.1514
3439,03/04/23 12:36:00 AM,40728.9,29.36,55944.7,37.1477
3440,03/04/23 12:38:00 AM,40702.8,29.36,55908.8,37.1208
3441,03/04/23 12:40:00 AM,40710.2,29.36,55919.0,37.1284
3442,03/04/23 12:42:00 AM,40714.0,29.35,55934.7,37.1402
3443,03/04/23 12:44:00 AM,40684.1,29.35,55893.5,37.1093
3444,03/04/23 12:46:00 AM,40714.0,29.35,55934.7,37.1402
3445,03/04/23 12:48:00 AM,40740.1,29.35,55970.6,37.1671
3446,03/04/23 12:50:00 AM,40736.3,29.35,55965.4,37.1632
3447,03/04/23 12:52:00 AM,40781.2,29.36,56016.7,37.2016
3448,03/04/23 12:54:00 AM,40721.4,29.36,55934.4,37.1400
3449,03/04/23 12:56:00 AM,40714.0,29.35,55934.7,37.1402
3450,03/04/23 12:58:00 AM,40728.9,29.35,55955.2,37.1555
3451,03/04/23 01:00:00 AM,40740.1,29.35,55970.6,37.1671
3452,03/04/23 01:02:00 AM,40714.0,29.34,55945.1,37.1480
3453,03/04/23 01:04:00 AM,40714.0,29.34,55945.1,37.1480
3454,03/04/23 01:06:00 AM,40747.5,29.34,55991.2,37.1826
3455,03/04/23 01:08:00 AM,40699.0,29.34,55924.5,37.1325
3456,03/04/23 01:10:00 AM,40747.5,29.34,55991.2,37.1826
3457,03/04/23 01:12:00 AM,40714.0,29.34,55945.1,37.1480
3458,03/04/23 01:14:00 AM,40728.9,29.34,55965.6,37.1634
3459,03/04/23 01:16:00 AM,40736.3,29.34,55975.8,37.1710
3460,03/04/23 01:18:00 AM,40706.5,29.34,55934.8,37.1403
3461,03/04/23 01:20:00 AM,40755.0,29.34,56001.6,37.1903
3462,03/04/23 01:22:00 AM,40751.3,29.33,56006.9,37.1943
3463,03/04/23 01:24:00 AM,40747.5,29.34,55991.2,37.1826
3464,03/04/23 01:26:00 AM,40728.9,29.34,55965.6,37.1634
3465,03/04/23 01:28:00 AM,40728.9,29.34,55965.6,37.1634
3466,03/04/23 01:30:00 AM,40747.5,29.33,56001.7,37.1904
3467,03/04/23 01:32:00 AM,40721.4,29.31,55986.7,37.1791
3468,03/04/23 01:34:00 AM,40714.0,29.31,55976.5,37.1715
3469,03/04/23 01:36:00 AM,40714.0,29.33,55955.6,37.1558
3470,03/04/23 01:38:00 AM,40714.0,29.30,55986.9,37.1793
3471,03/04/23 01:40:00 AM,40740.1,29.30,56022.9,37.2063
3472,03/04/23 01:42:00 AM,40721.4,29.30,55997.1,37.1870
3473,03/04/23 01:44:00 AM,40725.2,29.31,55991.9,37.1831
3474,03/04/23 01:46:00 AM,40684.1,29.30,55945.7,37.1485
3475,03/04/23 01:48:00 AM,40706.5,29.30,55976.6,37.1716
3476,03/04/23 01:50:00 AM,40695.3,29.30,55961.2,37.1600
3477,03/04/23 01:52:00 AM,40706.5,29.30,55976.6,37.1716
3478,03/04/23 01:54:00 AM,40721.4,29.29,56007.6,37.1948
3479,03/04/23 01:56:00 AM,40725.2,29.30,56002.4,37.1909
3480,03/04/23 01:58:00 AM,40691.6,29.29,55966.5,37.1640
3481,03/04/23 02:00:00 AM,40684.1,29.29,55956.2,37.1563
3482,03/04/23 02:02:00 AM,40691.6,29.28,55977.0,37.1719
3483,03/04/23 02:04:00 AM,40669.3,29.28,55946.3,37.1489
3484,03/04/23 02:06:00 AM,40710.2,29.28,56002.6,37.1911
3485,03/04/23 02:08:00 AM,40695.3,29.28,55982.1,37.1757
3486,03/04/23 02:10:00 AM,40691.6,29.28,55977.0,37.1719
3487,03/04/23 02:12:00 AM,40691.6,29.26,55997.9,37.1876
3488,03/04/23 02:14:00 AM,40699.0,29.26,56008.1,37.1952
3489,03/04/23 02:16:00 AM,40699.0,29.25,56018.6,37.2031
3490,03/04/23 02:18:00 AM,40706.5,29.25,56028.9,37.2108
3491,03/04/23 02:20:00 AM,40661.8,29.24,55977.8,37.1725
3492,03/04/23 02:22:00 AM,40691.6,29.24,56018.9,37.2033
3493,03/04/23 02:24:00 AM,40702.8,29.23,56044.8,37.2227
3494,03/04/23 02:26:00 AM,40646.9,29.23,55967.7,37.1649
3495,03/04/23 02:28:00 AM,40687.9,29.23,56024.2,37.2073
3496,03/04/23 02:30:00 AM,40691.6,29.23,56029.3,37.2111
3497,03/04/23 02:32:00 AM,40706.5,29.22,56060.4,37.2344
3498,03/04/23 02:34:00 AM,40680.4,29.22,56024.4,37.2074
3499,03/04/23 02:36:00 AM,40680.4,29.22,56024.4,37.2074
3500,03/04/23 02:38:00 AM,40669.3,29.20,56030.0,37.2116
3501,03/04/23 02:40:00 AM,40654.4,29.19,56019.9,37.2041
3502,03/04/23 02:42:00 AM,40646.9,29.19,56009.6,37.1963
3503,03/04/23 02:44:00 AM,40661.8,29.19,56030.1,37.2117
3504,03/04/23 02:46:00 AM,40687.9,29.18,56076.7,37.2466
3505,03/04/23 02:48:00 AM,40639.5,29.18,56009.8,37.1965
3506,03/04/23 02:50:00 AM,40650.6,29.18,56025.2,37.2080
3507,03/04/23 02:52:00 AM,40669.3,29.17,56061.5,37.2352
3508,03/04/23 02:54:00 AM,40650.6,29.17,56035.7,37.2159
3509,03/04/23 02:56:00 AM,40665.5,29.15,56077.2,37.2470
3510,03/04/23 02:58:00 AM,40687.9,29.15,56108.2,37.2702
3511,03/04/23 03:00:00 AM,40669.3,29.15,56082.5,37.2509
3512,03/04/23 03:02:00 AM,40650.6,29.14,56067.1,37.2395
3513,03/04/23 03:04:00 AM,40639.5,29.14,56051.8,37.2280
3514,03/04/23 03:06:00 AM,40620.9,29.14,56026.1,37.2087
3515,03/04/23 03:08:00 AM,40606.1,29.13,56016.1,37.2012
3516,03/04/23 03:10:00 AM,40606.1,29.13,56016.1,37.2012
3517,03/04/23 03:12:00 AM,40617.2,29.12,56042.0,37.2206
3518,03/04/23 03:14:00 AM,40620.9,29.12,56047.1,37.2244
3519,03/04/23 03:16:00 AM,40583.8,29.12,55995.8,37.1860
3520,03/04/23 03:18:00 AM,40635.8,29.11,56078.2,37.2477
3521,03/04/23 03:20:00 AM,40620.9,29.11,56057.6,37.2323
3522,03/04/23 03:22:00 AM,40609.8,29.09,56063.2,37.2365
3523,03/04/23 03:24:00 AM,40580.1,29.09,56022.2,37.2057
3524,03/04/23 03:26:00 AM,40580.1,29.09,56022.2,37.2057
3525,03/04/23 03:28:00 AM,40632.1,29.08,56104.6,37.2675
3526,03/04/23 03:30:00 AM,40594.9,29.08,56053.1,37.2290
3527,03/04/23 03:32:00 AM,40628.3,29.07,56109.9,37.2715
3528,03/04/23 03:34:00 AM,40643.2,29.07,56130.5,37.2869
3529,03/04/23 03:36:00 AM,40594.9,29.07,56063.7,37.2368
3530,03/04/23 03:38:00 AM,40580.1,29.06,56053.7,37.2294
3531,03/04/23 03:40:00 AM,40632.1,29.06,56125.6,37.2833
3532,03/04/23 03:42:00 AM,40587.5,29.04,56084.9,37.2528
3533,03/04/23 03:44:00 AM,40606.1,29.04,56110.7,37.2721
3534,03/04/23 03:46:00 AM,40572.7,29.03,56075.0,37.2453
3535,03/04/23 03:48:00 AM,40594.9,29.03,56105.7,37.2684
3536,03/04/23 03:50:00 AM,40572.7,29.02,56085.5,37.2532
3537,03/04/23 03:52:00 AM,40609.8,29.02,56136.9,37.2917
3538,03/04/23 03:54:00 AM,40606.1,29.02,56131.7,37.2879
3539,03/04/23 03:56:00 AM,40587.5,29.01,56116.5,37.2765
3540,03/04/23 03:58:00 AM,40565.2,29.01,56085.6,37.2533
3541,03/04/23 04:00:00 AM,40561.5,28.99,56101.5,37.2653
3542,03/04/23 04:02:00 AM,40561.5,28.99,56101.5,37.2653
3543,03/04/23 04:04:00 AM,40561.5,28.98,56112.1,37.2731
3544,03/04/23 04:06:00 AM,40557.8,28.98,56106.9,37.2693
3545,03/04/23 04:08:00 AM,40557.8,28.98,56106.9,37.2693
3546,03/04/23 04:10:00 AM,40617.2,28.97,56199.8,37.3389
3547,03/04/23 04:12:00 AM,40531.9,28.97,56081.6,37.2503
3548,03/04/23 04:14:00 AM,40557.8,28.97,56117.5,37.2772
3549,03/04/23 04:16:00 AM,40576.4,28.96,56153.8,37.3044
3550,03/04/23 04:18:00 AM,40576.4,28.96,56153.8,37.3044
3551,03/04/23 04:20:00 AM,40531.9,28.95,56102.6,37.2661
3552,03/04/23 04:22:00 AM,40520.8,28.95,56087.3,37.2545
3553,03/04/23 04:24:00 AM,40531.9,28.93,56123.7,37.2819
3554,03/04/23 04:26:00 AM,40543.0,28.92,56149.7,37.3013
3555,03/04/23 04:28:00 AM,40498.6,28.93,56077.5,37.2472
3556,03/04/23 04:30:00 AM,40528.2,28.92,56129.1,37.2859
3557,03/04/23 04:32:00 AM,40550.4,28.92,56159.9,37.3090
3558,03/04/23 04:34:00 AM,40528.2,28.92,56129.1,37.2859
3559,03/04/23 04:36:00 AM,40535.6,28.91,56149.9,37.3015
3560,03/04/23 04:38:00 AM,40535.6,28.91,56149.9,37.3015
3561,03/04/23 04:40:00 AM,40561.5,28.90,56196.4,37.3364
3562,03/04/23 04:42:00 AM,40513.4,28.90,56129.7,37.2863
3563,03/04/23 04:44:00 AM,40520.8,28.90,56139.9,37.2940
3564,03/04/23 04:46:00 AM,40543.0,28.90,56170.7,37.3171
3565,03/04/23 04:48:00 AM,40546.7,28.88,56197.0,37.3368
3566,03/04/23 04:50:00 AM,40535.6,28.88,56181.6,37.3253
